Date,Source,Site_ID,POC,Daily_Mean_PM2.5_Concentration,UNITS,DAILY_AQI_VALUE,Site.Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
12/26/2016,AQS,360010005,1,3.7,ug/m3 LC,15,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
12/29/2016,AQS,360010005,1,6.5,ug/m3 LC,27,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
1/1/2016,AQS,360010005,2,3.5,ug/m3 LC,15,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
1/4/2016,AQS,360010005,2,4.1,ug/m3 LC,17,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
1/7/2016,AQS,360010005,2,22.6,ug/m3 LC,73,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
1/10/2016,AQS,360010005,2,3.6,ug/m3 LC,15,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
1/13/2016,AQS,360010005,2,2.7,ug/m3 LC,11,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
1/16/2016,AQS,360010005,2,15.9,ug/m3 LC,59,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
1/19/2016,AQS,360010005,2,0.9,ug/m3 LC,4,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
1/22/2016,AQS,360010005,2,3.9,ug/m3 LC,16,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
1/25/2016,AQS,360010005,2,12,ug/m3 LC,50,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
1/28/2016,AQS,360010005,2,7.2,ug/m3 LC,30,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
1/31/2016,AQS,360010005,2,7.7,ug/m3 LC,32,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
2/3/2016,AQS,360010005,2,3.6,ug/m3 LC,15,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
2/6/2016,AQS,360010005,2,4.2,ug/m3 LC,18,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
2/9/2016,AQS,360010005,2,5.3,ug/m3 LC,22,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
2/12/2016,AQS,360010005,2,3.8,ug/m3 LC,16,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
2/15/2016,AQS,360010005,2,12,ug/m3 LC,50,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
2/18/2016,AQS,360010005,2,3,ug/m3 LC,13,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
2/21/2016,AQS,360010005,2,3.2,ug/m3 LC,13,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
2/24/2016,AQS,360010005,2,6,ug/m3 LC,25,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
2/27/2016,AQS,360010005,2,4.1,ug/m3 LC,17,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
3/1/2016,AQS,360010005,2,2.5,ug/m3 LC,10,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
3/4/2016,AQS,360010005,2,4.9,ug/m3 LC,20,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
3/7/2016,AQS,360010005,2,15.2,ug/m3 LC,58,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
3/10/2016,AQS,360010005,2,12.8,ug/m3 LC,52,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
3/13/2016,AQS,360010005,2,3.5,ug/m3 LC,15,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
3/16/2016,AQS,360010005,2,2.5,ug/m3 LC,10,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
3/19/2016,AQS,360010005,2,1.7,ug/m3 LC,7,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
3/22/2016,AQS,360010005,2,3.7,ug/m3 LC,15,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
3/25/2016,AQS,360010005,2,3.4,ug/m3 LC,14,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
3/28/2016,AQS,360010005,2,2.6,ug/m3 LC,11,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
3/31/2016,AQS,360010005,2,5.3,ug/m3 LC,22,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
4/3/2016,AQS,360010005,2,2.7,ug/m3 LC,11,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
4/6/2016,AQS,360010005,2,4,ug/m3 LC,17,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
4/9/2016,AQS,360010005,2,4.4,ug/m3 LC,18,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
4/12/2016,AQS,360010005,2,3.3,ug/m3 LC,14,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
4/15/2016,AQS,360010005,2,5.8,ug/m3 LC,24,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
4/18/2016,AQS,360010005,2,7.6,ug/m3 LC,32,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
4/21/2016,AQS,360010005,2,8.8,ug/m3 LC,37,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
4/24/2016,AQS,360010005,2,3.1,ug/m3 LC,13,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
4/27/2016,AQS,360010005,2,3.6,ug/m3 LC,15,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
4/30/2016,AQS,360010005,2,5.1,ug/m3 LC,21,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
5/3/2016,AQS,360010005,2,3.4,ug/m3 LC,14,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
5/6/2016,AQS,360010005,2,2.8,ug/m3 LC,12,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
5/9/2016,AQS,360010005,2,5.1,ug/m3 LC,21,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
5/12/2016,AQS,360010005,2,6.9,ug/m3 LC,29,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
5/15/2016,AQS,360010005,2,1.3,ug/m3 LC,5,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
5/18/2016,AQS,360010005,2,3.2,ug/m3 LC,13,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
5/21/2016,AQS,360010005,2,9.1,ug/m3 LC,38,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
5/24/2016,AQS,360010005,2,11,ug/m3 LC,46,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
5/27/2016,AQS,360010005,2,17.4,ug/m3 LC,62,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
5/30/2016,AQS,360010005,2,6.4,ug/m3 LC,27,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
6/2/2016,AQS,360010005,2,7,ug/m3 LC,29,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
6/5/2016,AQS,360010005,2,5.7,ug/m3 LC,24,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
6/8/2016,AQS,360010005,2,3.2,ug/m3 LC,13,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
6/11/2016,AQS,360010005,2,6.9,ug/m3 LC,29,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
6/14/2016,AQS,360010005,2,2.6,ug/m3 LC,11,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
6/17/2016,AQS,360010005,2,5.2,ug/m3 LC,22,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
6/20/2016,AQS,360010005,2,13.2,ug/m3 LC,53,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
6/23/2016,AQS,360010005,2,5,ug/m3 LC,21,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
6/26/2016,AQS,360010005,2,10.1,ug/m3 LC,42,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
6/29/2016,AQS,360010005,2,4.6,ug/m3 LC,19,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
7/2/2016,AQS,360010005,2,5.7,ug/m3 LC,24,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
7/5/2016,AQS,360010005,2,10.8,ug/m3 LC,45,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
7/8/2016,AQS,360010005,2,10.1,ug/m3 LC,42,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
7/11/2016,AQS,360010005,2,4.7,ug/m3 LC,20,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
7/14/2016,AQS,360010005,2,9.4,ug/m3 LC,39,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
7/17/2016,AQS,360010005,2,5.9,ug/m3 LC,25,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
7/20/2016,AQS,360010005,2,6.2,ug/m3 LC,26,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
7/23/2016,AQS,360010005,2,6.7,ug/m3 LC,28,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
7/26/2016,AQS,360010005,2,5.5,ug/m3 LC,23,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
7/29/2016,AQS,360010005,2,8.6,ug/m3 LC,36,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
8/1/2016,AQS,360010005,2,9,ug/m3 LC,38,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
8/4/2016,AQS,360010005,2,7.1,ug/m3 LC,30,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
8/7/2016,AQS,360010005,2,4.4,ug/m3 LC,18,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
8/10/2016,AQS,360010005,2,6.6,ug/m3 LC,28,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
8/13/2016,AQS,360010005,2,7.1,ug/m3 LC,30,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
8/16/2016,AQS,360010005,2,8,ug/m3 LC,33,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
8/19/2016,AQS,360010005,2,7.2,ug/m3 LC,30,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
8/22/2016,AQS,360010005,2,2,ug/m3 LC,8,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
8/25/2016,AQS,360010005,2,12.2,ug/m3 LC,51,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
8/28/2016,AQS,360010005,2,8.9,ug/m3 LC,37,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
8/31/2016,AQS,360010005,2,8.1,ug/m3 LC,34,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
9/3/2016,AQS,360010005,2,5.1,ug/m3 LC,21,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
9/6/2016,AQS,360010005,2,5.5,ug/m3 LC,23,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
9/9/2016,AQS,360010005,2,4.6,ug/m3 LC,19,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
9/12/2016,AQS,360010005,2,3.8,ug/m3 LC,16,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
9/15/2016,AQS,360010005,2,3.8,ug/m3 LC,16,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
9/18/2016,AQS,360010005,2,8.2,ug/m3 LC,34,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
9/21/2016,AQS,360010005,2,6.7,ug/m3 LC,28,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
9/24/2016,AQS,360010005,2,4.9,ug/m3 LC,20,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
9/27/2016,AQS,360010005,2,5,ug/m3 LC,21,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
9/30/2016,AQS,360010005,2,4,ug/m3 LC,17,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
10/3/2016,AQS,360010005,2,4.7,ug/m3 LC,20,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
10/6/2016,AQS,360010005,2,6.9,ug/m3 LC,29,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
10/9/2016,AQS,360010005,2,2.3,ug/m3 LC,10,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
10/12/2016,AQS,360010005,2,5.8,ug/m3 LC,24,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
10/15/2016,AQS,360010005,2,5.9,ug/m3 LC,25,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
10/18/2016,AQS,360010005,2,10.7,ug/m3 LC,45,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
10/21/2016,AQS,360010005,2,2,ug/m3 LC,8,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
10/24/2016,AQS,360010005,2,4,ug/m3 LC,17,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
10/27/2016,AQS,360010005,2,4.3,ug/m3 LC,18,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
10/30/2016,AQS,360010005,2,5,ug/m3 LC,21,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
11/2/2016,AQS,360010005,2,9.4,ug/m3 LC,39,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
11/5/2016,AQS,360010005,2,6.3,ug/m3 LC,26,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
11/8/2016,AQS,360010005,2,10.1,ug/m3 LC,42,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
11/11/2016,AQS,360010005,2,2.7,ug/m3 LC,11,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
11/14/2016,AQS,360010005,2,10.6,ug/m3 LC,44,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
11/17/2016,AQS,360010005,2,15,ug/m3 LC,57,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
11/20/2016,AQS,360010005,2,0.1,ug/m3 LC,0,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
11/23/2016,AQS,360010005,2,1.7,ug/m3 LC,7,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
11/26/2016,AQS,360010005,2,9.2,ug/m3 LC,38,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
11/29/2016,AQS,360010005,2,9,ug/m3 LC,38,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
12/2/2016,AQS,360010005,2,3.1,ug/m3 LC,13,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
12/5/2016,AQS,360010005,2,6.5,ug/m3 LC,27,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
12/8/2016,AQS,360010005,2,6.7,ug/m3 LC,28,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
12/11/2016,AQS,360010005,2,7.8,ug/m3 LC,33,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
12/14/2016,AQS,360010005,2,9.9,ug/m3 LC,41,ALBANY COUNTY HEALTH DEPT,1,100,88101,PM2.5 - Local Conditions,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.64225,-73.75464
